Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term (months),Default_Status (Yes/No)
CUST_3122,28,1042955,542281,633,24,No
CUST_3123,22,1123882,1438767,319,24,Yes
CUST_3124,61,940045,1209347,504,60,Yes
CUST_3125,42,1356245,1104739,654,12,No
CUST_3126,61,932318,1030591,472,36,Yes
CUST_3127,36,358998,898503,488,48,Yes
CUST_3128,49,1876079,1114641,301,48,Yes
CUST_3129,50,822995,1483043,467,24,No
CUST_3130,32,1654972,954401,667,12,No
CUST_3131,55,1865701,395600,835,36,No
CUST_3132,31,445847,547721,669,48,No
CUST_3133,41,1476120,298924,736,12,No
CUST_3134,41,1176006,753708,506,36,No
CUST_3135,25,1074168,594517,348,24,Yes
CUST_3136,40,467614,1413307,843,60,No
CUST_3137,57,1476043,1410433,428,48,Yes
CUST_3138,23,1394601,595389,746,48,No
CUST_3139,64,1156011,256935,334,36,Yes
CUST_3140,53,1760753,1171299,498,60,No
CUST_3141,29,1864357,1324869,376,12,No
CUST_3142,29,992955,240477,668,24,No
CUST_3143,24,1466571,1264596,825,12,No
CUST_3144,55,1961126,350065,648,36,No
CUST_3145,37,493313,520223,805,48,Yes
CUST_3146,54,1818505,464287,537,48,Yes
CUST_3147,44,354062,771478,579,12,No
CUST_3148,52,1802525,229354,731,24,No
CUST_3149,21,1917355,370589,437,36,Yes
CUST_3150,28,1054032,786427,568,24,Yes
CUST_3151,65,1876483,1442928,500,36,No
CUST_3152,43,1586822,1467003,441,24,Yes
CUST_3153,60,757373,135779,654,12,No
CUST_3154,32,1345640,1101636,628,60,No
CUST_3155,32,906014,700094,530,36,No
CUST_3156,35,1647922,1374451,607,12,No
CUST_3157,61,1878587,389974,445,48,Yes
CUST_3158,39,333114,595007,451,48,Yes
CUST_3159,46,1056566,600613,439,24,Yes
CUST_3160,49,691638,990101,320,48,No
CUST_3161,42,757765,1034943,553,60,Yes
CUST_3162,60,1887025,1113127,363,36,No
CUST_3163,41,884076,405431,517,24,Yes
CUST_3164,58,1588857,1384998,371,36,No
CUST_3165,40,339133,534405,461,36,Yes
CUST_3166,49,1912545,65141,429,12,Yes
CUST_3167,24,1546091,380057,524,48,No
CUST_3168,27,965710,870047,753,36,No
CUST_3169,48,545165,768111,683,60,Yes
CUST_3170,48,1662597,339596,406,60,Yes
CUST_3171,24,470001,624679,402,48,Yes
CUST_3172,42,1915556,1212111,440,48,No
CUST_3173,32,1781041,192770,433,24,No
CUST_3174,65,623327,289947,498,24,Yes
CUST_3175,23,1500418,660999,809,24,No
CUST_3176,42,1599298,914282,378,48,No
CUST_3177,64,1862805,1363085,781,36,No
CUST_3178,22,982409,802913,811,12,No
CUST_3179,44,1784690,934094,549,24,No
CUST_3180,54,1917826,617660,782,12,No
CUST_3181,47,544572,874255,471,60,Yes
CUST_3182,61,1758859,645446,316,48,Yes
CUST_3183,21,850332,1082564,593,60,Yes
CUST_3184,28,913391,1231597,693,24,No
CUST_3185,43,1761232,623684,797,36,No
CUST_3186,58,705350,1469056,518,24,No
CUST_3187,26,537164,1130488,533,12,Yes
CUST_3188,42,1778359,1155523,689,24,No
CUST_3189,45,1277057,563676,547,36,Yes
CUST_3190,38,866627,540913,351,36,Yes
CUST_3191,37,1104329,1142963,314,48,Yes
CUST_3192,32,961062,1031469,623,48,No
CUST_3193,26,337815,328652,740,36,Yes
CUST_3194,46,827763,1406312,411,36,No
CUST_3195,47,904133,683537,306,12,Yes
CUST_3196,28,519186,51919,544,24,Yes
CUST_3197,39,249476,879027,747,48,No
CUST_3198,62,1245471,190689,664,12,No
CUST_3199,21,1996041,83298,666,24,Yes
CUST_3200,49,490696,1335801,586,48,Yes
CUST_3201,65,920602,283725,405,12,No
CUST_3202,55,1687564,326600,312,60,Yes
CUST_3203,60,884308,1208175,445,60,Yes
CUST_3204,34,1455959,1182297,777,48,No
CUST_3205,55,269093,874356,414,12,Yes
CUST_3206,65,1841987,860672,808,24,No
CUST_3207,40,216535,399525,451,24,No
CUST_3208,33,528634,321372,356,12,No
CUST_3209,58,1819426,858118,681,60,Yes
CUST_3210,28,1629762,586208,456,12,No
CUST_3211,63,456323,1491229,432,60,No
CUST_3212,40,458916,1432445,462,60,No
CUST_3213,53,913895,696052,574,24,Yes
CUST_3214,46,1478639,211298,376,48,Yes
CUST_3215,59,241269,254222,343,36,No
CUST_3216,41,1329250,371243,849,12,No
CUST_3217,62,1028894,1211133,617,60,Yes
CUST_3218,63,1120631,592301,833,12,No
CUST_3219,61,485291,941641,453,48,Yes
CUST_3220,29,638744,546409,536,48,Yes
CUST_3221,44,1849959,775735,816,36,No
CUST_3222,57,968460,1030013,520,36,No
CUST_3223,61,1972867,312701,609,60,No
CUST_3224,37,290925,753060,476,36,No
CUST_3225,44,790669,180878,519,60,Yes
CUST_3226,41,1872332,673431,337,24,Yes
CUST_3227,59,1490906,598866,730,60,No
CUST_3228,61,1156176,714956,502,36,Yes
CUST_3229,59,1262307,646822,747,12,No
CUST_3230,33,1635367,846561,794,36,No
CUST_3231,31,1740450,506610,424,48,No
CUST_3232,39,1823888,247118,364,36,Yes
CUST_3233,31,1889576,848028,543,24,Yes
CUST_3234,33,1349697,639643,826,60,No
CUST_3235,65,465976,587262,525,48,No
CUST_3236,21,1805196,1296321,764,60,No
CUST_3237,60,212467,1349942,592,60,Yes
CUST_3238,64,1289601,1487514,680,36,No
CUST_3239,39,1392755,536649,465,12,Yes
CUST_3240,32,1245851,906634,517,48,Yes
CUST_3241,28,277994,124442,574,24,Yes
CUST_3242,28,294202,727178,351,24,No
CUST_3243,65,767769,183726,673,12,No
CUST_3244,32,1644373,608046,662,12,Yes
CUST_3245,53,1847982,177309,313,36,No
CUST_3246,65,1634730,740288,639,24,Yes
CUST_3247,46,644854,563644,838,48,No
CUST_3248,59,1896578,234681,388,12,Yes
CUST_3249,48,948987,453552,340,12,Yes
CUST_3250,25,360185,1407757,603,12,Yes
CUST_3251,28,284363,197278,567,48,Yes
CUST_3252,45,525188,1142139,437,24,No
CUST_3253,47,411027,1116937,305,48,Yes
CUST_3254,43,1178534,1173045,541,48,Yes
CUST_3255,50,473958,600104,461,36,No
CUST_3256,65,1610060,284295,817,12,No
CUST_3257,43,472168,666767,700,24,No
CUST_3258,40,1967224,76819,455,36,No
CUST_3259,38,1095668,1090801,384,36,No
CUST_3260,38,782124,1483050,309,60,No
CUST_3261,22,1518155,58798,437,12,Yes
CUST_3262,24,1184588,730503,455,24,No
CUST_3263,50,455095,886127,707,24,No
CUST_3264,53,681632,1352376,524,24,No
CUST_3265,56,1509752,583703,483,12,Yes
CUST_3266,38,1631591,1499912,494,24,No
CUST_3267,57,449717,684493,695,48,No
CUST_3268,39,1907343,1116746,433,48,No
CUST_3269,48,1281516,66259,608,12,Yes
CUST_3270,60,729954,334243,841,24,No
CUST_3271,40,1547842,1239297,308,60,No
CUST_3272,53,1404740,1227970,469,60,Yes
CUST_3273,32,1116185,1063295,589,60,Yes
CUST_3274,35,1109834,1419978,467,48,No
CUST_3275,61,406717,1270685,643,60,Yes
CUST_3276,59,1611910,1372525,796,24,No
CUST_3277,22,1611188,1353175,444,24,Yes
CUST_3278,49,226505,1141723,712,60,No
CUST_3279,61,1809577,124280,756,36,No
CUST_3280,30,647603,1275701,601,60,Yes
CUST_3281,22,1029601,418921,345,36,Yes
CUST_3282,31,1452930,440503,316,12,Yes
CUST_3283,33,1850375,126215,659,12,No
CUST_3284,30,1169246,1456085,560,24,Yes
CUST_3285,34,412204,1371705,422,48,Yes
CUST_3286,38,1499270,1373111,530,24,Yes
CUST_3287,29,449836,579149,411,24,No
CUST_3288,59,958849,311968,545,48,No
CUST_3289,48,728168,346508,690,24,No
CUST_3290,23,636670,394543,691,48,Yes
CUST_3291,40,1173215,564060,627,24,No
CUST_3292,26,767827,274402,514,12,No
CUST_3293,47,440056,617211,666,36,No
CUST_3294,22,1467633,975423,381,24,Yes
CUST_3295,49,1787663,1285544,375,36,No
CUST_3296,58,707800,551854,826,60,No
CUST_3297,23,1353419,1446538,802,24,No
CUST_3298,36,643942,740200,778,12,No
CUST_3299,50,248784,1431880,671,48,No
CUST_3300,60,313034,1226741,564,12,No
CUST_3301,22,634044,1328890,563,36,Yes
CUST_3302,37,1973462,451392,409,48,Yes
CUST_3303,61,1302938,345673,606,12,No
CUST_3304,32,253997,718301,499,12,Yes
CUST_3305,55,381413,575957,525,12,Yes
CUST_3306,63,1660865,1072936,484,48,Yes
CUST_3307,21,1613119,357003,330,12,Yes
CUST_3308,65,1000981,756443,398,12,Yes
CUST_3309,35,1043352,280502,638,36,No
CUST_3310,46,940686,570766,565,12,Yes
CUST_3311,57,1717307,351951,649,12,No
CUST_3312,41,984752,440449,843,60,No
CUST_3313,51,1662108,362499,756,48,No
CUST_3314,45,357255,545655,387,60,Yes
CUST_3315,43,1080292,320855,362,36,Yes
CUST_3316,44,748912,506295,686,60,Yes
CUST_3317,58,1966451,1106480,758,24,Yes
CUST_3318,48,1727573,170035,568,48,No
CUST_3319,41,770993,1284744,645,12,No
CUST_3320,63,1862190,1320242,377,60,Yes
CUST_3321,38,1668548,315237,664,60,Yes
CUST_3322,56,1046822,337062,313,12,No
CUST_3323,55,268369,1040247,435,12,Yes
CUST_3324,65,1450469,243708,603,36,No
CUST_3325,29,1520309,764166,696,60,No
CUST_3326,58,1885876,1239042,378,60,Yes
CUST_3327,50,900146,1223077,717,24,No
CUST_3328,64,950046,834516,541,24,No
CUST_3329,54,847999,666798,350,60,Yes
CUST_3330,52,276425,1192284,683,24,No
CUST_3331,23,696297,672107,674,60,No
CUST_3332,23,1788858,1080649,505,48,No
CUST_3333,48,1218543,1334179,788,36,No
CUST_3334,64,311915,980784,680,24,Yes
CUST_3335,35,585105,610591,610,60,Yes
CUST_3336,61,683414,601741,674,24,Yes
CUST_3337,43,1353248,945318,341,36,Yes
CUST_3338,60,1013071,773809,832,48,No
CUST_3339,31,1527925,206837,821,12,No
CUST_3340,52,518821,1494132,452,12,Yes
CUST_3341,56,232930,569676,611,24,No
CUST_3342,53,1321889,1060913,593,60,Yes
CUST_3343,44,949211,1375745,412,36,Yes
CUST_3344,59,1361729,319289,411,48,Yes
CUST_3345,54,1734301,675494,474,48,Yes
CUST_3346,48,432911,1285445,601,48,Yes
CUST_3347,57,1344634,647518,815,12,No
CUST_3348,27,287876,729290,520,36,No
CUST_3349,24,809654,1206714,470,12,Yes
CUST_3350,57,737691,786664,617,24,No
CUST_3351,21,1590772,1160616,512,48,Yes
CUST_3352,21,972838,554788,552,36,Yes
CUST_3353,40,461420,1155391,423,48,Yes
CUST_3354,39,677843,266741,512,12,Yes
CUST_3355,49,535639,1211365,384,12,Yes
CUST_3356,30,363004,793766,815,12,No
CUST_3357,38,558234,1057536,364,48,No
CUST_3358,48,1547421,894355,617,36,No
CUST_3359,55,596601,1266220,645,36,No
CUST_3360,63,781529,1283678,542,24,Yes
CUST_3361,51,865727,380048,436,48,No
CUST_3362,47,265030,287469,546,24,No
CUST_3363,31,1950441,807596,740,24,No
CUST_3364,58,1412980,1175664,344,24,Yes
CUST_3365,25,1202682,579896,388,24,No
CUST_3366,28,1455973,619955,527,12,Yes
CUST_3367,54,679702,989989,590,24,Yes
CUST_3368,32,1667355,977366,721,36,No
CUST_3369,58,305185,1333483,366,24,No
CUST_3370,21,1284980,912380,550,12,No
CUST_3371,51,255182,1156136,340,60,Yes
CUST_3372,24,1543711,951495,398,60,Yes
CUST_3373,65,1877465,1073695,605,60,Yes
CUST_3374,25,903023,264601,755,48,No
CUST_3375,50,1052318,930650,600,36,No
CUST_3376,44,1894866,426606,498,12,Yes
CUST_3377,23,545992,733775,787,60,No
CUST_3378,31,1141631,986827,405,12,Yes
CUST_3379,65,1044124,1282862,700,12,No
CUST_3380,24,1474037,330141,776,48,No
CUST_3381,46,1020217,1219842,421,60,No
CUST_3382,47,808434,1024507,376,24,No
CUST_3383,63,1206630,1102255,611,12,Yes
CUST_3384,47,688195,538241,411,60,No
CUST_3385,62,772285,1304672,817,12,No
CUST_3386,26,1780034,745202,496,48,No
CUST_3387,35,344375,1032912,397,48,No
CUST_3388,50,1582463,1037036,758,24,No
CUST_3389,62,1719644,497154,529,48,Yes
CUST_3390,57,235187,579983,467,60,Yes
CUST_3391,57,1968970,276812,307,48,No
CUST_3392,62,1189280,632787,471,24,No
CUST_3393,57,857253,73382,659,36,Yes
CUST_3394,55,1917689,767583,494,12,No
CUST_3395,43,1286666,1257115,568,12,Yes
CUST_3396,26,1182426,502532,318,60,Yes
CUST_3397,24,1718560,1473188,653,24,No
CUST_3398,38,977766,1105340,348,24,Yes
CUST_3399,29,1566750,796256,763,24,Yes
CUST_3400,49,741797,111836,655,12,No
CUST_3401,33,268653,1392643,457,48,Yes
CUST_3402,37,892289,1353609,365,12,Yes
CUST_3403,65,1640346,66292,607,12,No
CUST_3404,52,466186,961345,636,12,No
CUST_3405,42,1442222,1381659,420,48,Yes
CUST_3406,24,1547921,1342348,703,36,No
CUST_3407,25,1996218,1117376,395,60,Yes
CUST_3408,57,1786880,106440,413,36,No
CUST_3409,61,487166,466462,728,36,No
CUST_3410,33,752226,701809,839,12,No
CUST_3411,54,1423326,496021,301,36,No
CUST_3412,65,1104603,1097568,511,12,Yes
CUST_3413,42,460710,500067,632,12,Yes
CUST_3414,43,1480896,405642,323,60,No
CUST_3415,23,1048152,866196,667,24,No
CUST_3416,62,1616234,219573,805,12,No
CUST_3417,54,912165,1155783,475,36,No
CUST_3418,52,1905922,1160733,728,60,No
CUST_3419,65,1325054,1232864,741,36,No
CUST_3420,41,1653953,1192354,847,24,No
CUST_3421,64,1138193,180016,813,48,No
CUST_3422,41,1375677,218204,660,24,No
CUST_3423,64,1605419,1209149,573,60,Yes
CUST_3424,31,1964860,170730,476,24,Yes
CUST_3425,59,1743103,1162762,563,24,Yes
CUST_3426,24,1609993,555349,485,60,No
CUST_3427,21,1978244,68781,826,60,No
CUST_3428,48,788033,1336253,578,36,No
CUST_3429,44,1244385,307506,497,12,No
CUST_3430,55,1380859,1129702,648,48,No
CUST_3431,33,593445,1336793,720,48,No
CUST_3432,54,1629692,465794,604,48,No
CUST_3433,31,641758,330027,363,24,Yes
CUST_3434,56,1350065,604070,589,60,Yes
CUST_3435,37,756107,1417107,317,60,No
CUST_3436,55,247779,870178,363,60,Yes
CUST_3437,38,1986357,311161,629,12,Yes
CUST_3438,60,1602964,116266,316,60,Yes
CUST_3439,42,789872,574344,742,60,No
CUST_3440,44,1661742,1392177,440,24,No
CUST_3441,39,1919109,1494035,607,36,No
CUST_3442,57,1497391,1231349,743,48,No
CUST_3443,59,1044464,385983,795,24,No
CUST_3444,41,577218,1179212,725,24,No
CUST_3445,28,1609993,419841,774,24,No
CUST_3446,48,1014468,1165059,544,48,Yes
CUST_3447,25,1503533,1119081,749,24,No
CUST_3448,37,1844220,449769,650,36,No
CUST_3449,57,345364,607813,460,60,Yes
CUST_3450,56,727340,1310050,439,36,No
CUST_3451,39,1555097,1194584,792,60,Yes
CUST_3452,47,1447486,1142924,830,60,No
CUST_3453,54,529963,776547,692,24,No
CUST_3454,31,1225607,319417,700,24,No
CUST_3455,65,1395268,1424956,349,48,Yes
CUST_3456,32,1279037,780929,594,12,Yes
CUST_3457,41,1215930,184607,724,36,No
CUST_3458,31,1258048,1205733,311,48,No
CUST_3459,59,1055695,1350875,634,48,Yes
CUST_3460,48,312036,1299801,314,36,No
CUST_3461,25,388674,1206928,327,36,Yes
CUST_3462,37,487667,1194543,687,60,No
CUST_3463,40,1934702,401133,591,12,Yes
CUST_3464,61,1089694,262628,549,24,Yes
CUST_3465,32,790348,161889,804,12,No
CUST_3466,26,1519799,312063,397,12,Yes
CUST_3467,37,863759,361467,636,24,No
CUST_3468,39,1571446,1012824,338,12,Yes
CUST_3469,46,1603626,1059602,337,48,Yes
CUST_3470,64,1527252,402053,599,48,Yes
CUST_3471,64,1109121,1144681,478,24,Yes
CUST_3472,52,1724149,182957,768,24,Yes
CUST_3473,26,243162,1025323,581,36,No
CUST_3474,56,473497,51049,463,36,No
CUST_3475,58,312313,627569,752,12,No
CUST_3476,31,228477,1403991,396,12,Yes
CUST_3477,53,1928506,1165273,608,24,No
CUST_3478,44,286373,509567,561,12,No
CUST_3479,43,893464,1135110,592,60,No
CUST_3480,35,918730,1191610,548,48,No
CUST_3481,47,1777415,1156673,544,12,Yes
CUST_3482,31,268359,337181,550,12,No
CUST_3483,37,1696672,479223,422,36,No
CUST_3484,34,1392564,601566,624,60,No
CUST_3485,47,1374726,1096417,800,12,No
CUST_3486,38,673919,1024687,365,48,Yes
CUST_3487,48,1945381,1459893,358,12,No
CUST_3488,24,1558356,874726,797,24,No
CUST_3489,27,1715719,1030013,672,60,Yes
CUST_3490,65,1016117,54694,565,12,Yes
CUST_3491,55,1037566,632438,535,60,Yes
CUST_3492,29,551060,595844,517,12,Yes
CUST_3493,28,1356543,1294119,826,48,No
CUST_3494,65,294455,623374,740,48,No
CUST_3495,37,1709639,724267,705,60,No
CUST_3496,37,1423981,822687,768,36,No
CUST_3497,53,439646,1278135,409,36,No
CUST_3498,52,389937,1079621,652,24,No
CUST_3499,28,672312,673756,390,36,Yes
CUST_3500,39,1036188,869819,713,60,No
CUST_3501,58,585007,1008254,372,36,Yes
CUST_3502,23,261192,1074446,846,24,No
CUST_3503,25,391758,566304,597,12,Yes
CUST_3504,33,1035165,973098,582,36,Yes
CUST_3505,51,1483737,122356,804,60,No
CUST_3506,36,1012425,309925,497,60,No
CUST_3507,52,1934428,658919,331,24,No
CUST_3508,42,1924917,295702,640,24,No
CUST_3509,49,486287,846961,633,48,No
CUST_3510,42,1247635,82175,442,48,Yes
CUST_3511,63,915637,1378395,709,48,Yes
CUST_3512,23,1355620,486374,343,12,No
CUST_3513,30,1753749,883230,331,60,Yes
CUST_3514,62,381062,1491120,327,48,Yes
CUST_3515,41,1901270,390822,722,60,No
CUST_3516,36,656104,1161397,790,24,No
CUST_3517,32,269351,560559,459,12,No
CUST_3518,22,1739164,1110780,506,24,No
CUST_3519,61,1953935,1023169,317,60,No
CUST_3520,44,434085,843826,402,48,Yes
CUST_3521,55,958171,296464,531,24,Yes
CUST_3522,50,698095,901246,723,36,No
CUST_3523,50,270309,1132169,846,12,No
CUST_3524,55,1129950,1009468,538,60,Yes
CUST_3525,39,886093,258260,633,48,No
CUST_3526,28,1367732,165064,448,24,Yes
CUST_3527,46,538144,542492,707,12,No
CUST_3528,60,1690424,103365,316,48,Yes
CUST_3529,27,221576,967947,525,24,Yes
CUST_3530,50,1776184,1319087,559,60,No
CUST_3531,27,866110,256971,473,36,Yes
CUST_3532,23,827290,1011169,504,36,No
CUST_3533,21,1433111,153700,714,60,Yes
CUST_3534,56,1275148,409221,807,12,Yes
CUST_3535,45,1235865,1495257,452,60,Yes
CUST_3536,57,1528668,118247,402,24,Yes
CUST_3537,21,1768690,1281207,364,12,Yes
CUST_3538,35,840816,206270,416,36,Yes
CUST_3539,57,894186,891172,455,24,Yes
CUST_3540,33,289051,203560,381,48,No
CUST_3541,60,1014299,1056648,817,48,Yes
CUST_3542,28,1439879,1388618,366,48,No
CUST_3543,25,1995292,1493711,537,36,Yes
CUST_3544,29,403305,231142,625,60,Yes
CUST_3545,21,1555398,636901,366,12,Yes
CUST_3546,56,657576,1195283,475,36,Yes
CUST_3547,55,773722,423921,777,24,No
CUST_3548,22,266617,1053639,554,24,Yes
CUST_3549,60,841857,1050005,362,48,Yes
CUST_3550,43,1980248,97003,702,12,No
CUST_3551,29,1066164,457650,491,48,Yes
CUST_3552,54,710874,1013750,628,24,Yes
CUST_3553,34,1618368,758421,370,24,Yes
CUST_3554,24,1330070,1493791,362,60,No
CUST_3555,50,1992841,1244497,596,60,Yes
CUST_3556,51,801513,820448,544,60,No
CUST_3557,58,282867,889232,818,48,No
CUST_3558,31,368600,841877,692,12,No
CUST_3559,55,979957,558524,476,60,Yes
CUST_3560,28,1707394,1129729,503,36,No
CUST_3561,23,1082693,184411,832,60,No
CUST_3562,34,815036,630526,427,48,Yes
CUST_3563,33,454265,462610,494,12,Yes
CUST_3564,65,719493,1414591,493,60,Yes
CUST_3565,52,364404,937104,483,12,No
CUST_3566,54,1110913,346751,546,36,Yes
CUST_3567,65,853817,102055,623,24,Yes
CUST_3568,39,1196433,1203085,459,12,Yes
CUST_3569,58,684353,1234043,365,60,Yes
CUST_3570,36,464395,701666,553,48,Yes
CUST_3571,22,882387,1186263,582,48,Yes
CUST_3572,60,1345958,1425798,359,48,Yes
CUST_3573,37,679767,1495483,417,48,Yes
CUST_3574,54,209583,450686,722,12,No
CUST_3575,62,774675,1201228,335,48,Yes
CUST_3576,36,1533824,375341,830,24,Yes
CUST_3577,58,736512,985280,390,36,Yes
CUST_3578,22,1047056,252668,600,12,Yes
CUST_3579,22,1697850,1496092,516,12,No
CUST_3580,46,1476020,1161177,397,48,No
CUST_3581,33,1146803,186559,755,48,No
CUST_3582,51,1589292,86282,830,12,No
CUST_3583,54,1071901,1324713,837,48,No
CUST_3584,59,1715266,1476167,327,48,Yes
CUST_3585,23,1514861,670086,623,48,No
CUST_3586,28,878710,209876,522,48,Yes
CUST_3587,43,668298,715275,379,48,No
CUST_3588,34,336149,1371878,757,60,No
CUST_3589,47,770303,255229,475,60,Yes
CUST_3590,49,1188651,60547,821,60,No
CUST_3591,59,1176684,1449433,756,12,No
CUST_3592,59,1420505,1079293,722,36,No
CUST_3593,21,956556,1363179,399,12,No
CUST_3594,37,1439488,113146,702,60,No
CUST_3595,61,1046334,1464297,679,12,No
CUST_3596,50,1254153,682049,830,36,No
CUST_3597,33,1006434,1464447,631,48,No
CUST_3598,41,250711,1411180,617,24,No
CUST_3599,39,763739,132970,836,60,No
CUST_3600,39,693027,766177,388,60,Yes
CUST_3601,45,904463,1267895,810,36,No
CUST_3602,42,621863,589707,341,48,No
CUST_3603,51,759119,1068057,688,48,No
CUST_3604,37,1497978,609865,380,24,Yes
CUST_3605,43,444942,1101497,701,48,No
CUST_3606,52,295119,972180,406,36,No
CUST_3607,30,1053262,529177,410,48,Yes
CUST_3608,30,1591352,1068225,576,36,No
CUST_3609,56,1023265,194535,513,60,Yes
CUST_3610,28,948224,571317,805,60,No
CUST_3611,40,1242137,699822,420,60,No
CUST_3612,52,1834418,122828,433,12,Yes
CUST_3613,34,250755,697937,670,60,No
CUST_3614,48,1135210,1058449,556,36,Yes
CUST_3615,44,1401988,1449782,479,24,No
CUST_3616,35,1051426,105152,347,48,No
CUST_3617,42,1836748,1318649,318,60,Yes
CUST_3618,50,1070793,408635,345,12,No
CUST_3619,24,1790346,273393,750,12,No
CUST_3620,33,1302801,136569,355,36,Yes
CUST_3621,43,389921,1034131,391,24,Yes
CUST_3622,28,1847718,731132,381,60,No
CUST_3623,38,1814120,733850,378,60,Yes
CUST_3624,32,440617,172537,582,12,No
CUST_3625,51,1357297,103806,610,36,No
CUST_3626,34,805398,1383040,459,12,No
CUST_3627,54,313606,1439691,615,12,Yes
CUST_3628,38,1787514,1271793,455,24,No
CUST_3629,54,1425766,1293336,767,36,No
CUST_3630,31,1277506,1409301,761,24,No
CUST_3631,61,941067,1060065,416,36,No
CUST_3632,32,460102,930077,663,60,No
CUST_3633,35,1611120,595042,765,48,No
CUST_3634,51,1522521,119837,483,48,No
CUST_3635,49,1824224,995424,465,36,Yes
CUST_3636,46,347631,268811,374,48,No
CUST_3637,38,1543054,689068,571,12,No
CUST_3638,52,436545,661369,802,60,No
CUST_3639,42,1261864,1064138,642,60,No
CUST_3640,58,1926334,1421242,550,48,No
CUST_3641,37,1455878,1041596,429,36,No
CUST_3642,43,480195,1210675,657,12,No
CUST_3643,44,1310291,135015,707,36,No
CUST_3644,28,1259313,679275,794,48,No
CUST_3645,61,1838004,628621,781,60,No
CUST_3646,26,1929187,1091680,377,60,Yes
CUST_3647,25,1430623,1275747,813,36,No
CUST_3648,64,467291,762706,620,24,No
CUST_3649,49,1823372,700660,589,36,Yes
CUST_3650,48,1562944,443522,596,24,No
CUST_3651,31,1530363,400639,774,36,No
CUST_3652,21,1549687,644055,322,24,Yes
CUST_3653,63,1216354,1202908,471,24,Yes
